player,loc,unit_id,unit_type,action,unit_name,prev_loc,passing_through
eric,E4,20,canoptek_scarab_swarms,move,Ghostface Warrior,E6,TRUE
eric,E5,1,trazyn_the_infinite,move,Valerie Pacheco,E7,FALSE
eric,E5,2,illuminor_szeras,move,Silas Fowler,E7,FALSE
eric,E5,3,technomancer,move,Mario Bunge,E7,FALSE
eric,E5,4,lychgaurd,move,Jayce Scott,E7,FALSE
eric,E5,5,skorpekh_destroyers,move,Paisley Dunn,E7,FALSE
eric,E5,6,canoptek_plasmacyte,move,Crazy Wanderer,E7,FALSE
eric,E5,8,canoptek_spyders,move,Thunderous Killah,E7,FALSE
eric,E5,9,canoptek_spyders,move,X-pert Desperado,E7,FALSE
eric,E5,10,cryptothralls,move,Parker Ruiz,E7,FALSE
eric,E5,11,cryptothralls,move,Eden Wolf,E7,FALSE
eric,E5,13,canoptek_wraiths,move,Paul Bettany,E7,FALSE
eric,E5,14,deathmarks,move,Adam Stern,E7,FALSE
eric,E7,7,immortals,move,Max Brooks,G7,FALSE
eric,F2,12,canoptek_scarab_swarms,move,The Magician,F3,FALSE
eric,F3,12,canoptek_scarab_swarms,move,The Magician,E5,TRUE
big_grizz,F5,9,infiltrators,control,Nolan Barrett,F5,FALSE
eric,F8,27,canoptek_scarab_swarms,move,Tha Swami,F5,FALSE
eric,G6,19,immortals,control,Caden Ward,G6,FALSE
eric,G8,25,immortals,control,Ayden Powell,G8,FALSE
eric,H1,28,canoptek_scarab_swarms,move,Jack Lemmon,E7,TRUE
big_grizz,H2,3,techmarine,control,Joshua Shelton,F5S,FALSE
big_grizz,H2,5,tactical_squad,control,Nicholas Mullins,F5S,FALSE
big_grizz,H2,13,dreadnought,control,Nevaeh Fletcher,F5S,FALSE
big_grizz,H2,22,storm_raven,control,Spencer Tracy,F5S,FALSE
eric,H3,22,night_scythe,move,Hussain Zaidi Andrews,H2,FALSE
eric,H3,23,overlord,move,Landon Adkins,H2,FALSE
eric,H3,24,royal_warden,move,Cameron Mills,H2,FALSE
eric,H3,26,necron_warriors,move,Sydney Gibson,H2,FALSE
eric,H3,28,canoptek_scarab_swarms,move,Jack Lemmon,H1,FALSE
big_grizz,H5,6,tactical_squad,move,Isabelle Stevenson,F5S,FALSE
eric,I3,17,royal_warden,control,Addison Watson,G10S,FALSE
eric,I4,15,night_scythe,move,Richard Burton Sullivan,G10S,FALSE
eric,I4,16,overlord,move,Jesse Kim,G10S,FALSE
eric,I4,18,necron_warriors,move,Carlos Guzman,G10S,FALSE
eric,NA,21,canoptek_scarab_swarms,NA,Gentlemen Mastermind,A8,FALSE
